pid, exe, date, weekday, begintime, endtime, schl, class, teacher, subject, clrm, aio, grade
3556,WmiPrvSE.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
1788,GfExperienceService.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
4,System,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
2084,wisptis.exe,20171107,星期二,19:55,20:50,hyzx,53,物理,2303,一体机,8
640,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1504,TabTip.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1628,GfExperienceService.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
684,services.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1092,audiodg.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
0,System Idle Process,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
840,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1388,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
2128,taskeng.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1356,spoolsv.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
584,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1488,AdminService.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
2160,SL.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
2196,slui.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1520,svchost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
612,wininit.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
2072,taskhost.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1732,IPROSetMonitor.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
1860,listenservice.exe,20171113,星期一,8:00,8:45,hyzx,49,化学,1203,一体机,9
